Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO
03-04-2020 16:00;0;9;2,3;3;5,3;0;0,35;0
03-04-2020 17:00;0;8;3,7;3,5;7,2;0;0,33;0
03-04-2020 18:00;0;5;5,2;6,1;11,2;0;0,36;0
03-04-2020 19:00;0;8;6,1;5,1;11,1;0;0,33;0
03-04-2020 20:00;0;5;6,8;6,2;12,9;0;0,32;0
03-04-2020 21:00;0;2;7,6;7,9;15,5;0;0,33;0
03-04-2020 22:00;0;4;7,8;6,7;14,5;0;0,35;0
03-04-2020 23:00;0;6;8;4,8;12,8;0;0,3;0
03-04-2020 24:00;0;3;8,5;4;12,5;0;0,28;0
04-04-2020 01:00;0;0;8;2,8;10,8;0;0,26;0
04-04-2020 02:00;0;1;8,5;2,5;10,9;0;0,26;0
04-04-2020 03:00;0;2;8,3;2,5;10,7;0;0,25;0
04-04-2020 04:00;0;2;8,4;2,8;11,2;0;0,25;0
04-04-2020 05:00;0;1;8,7;6,1;14,8;0;0,28;0
04-04-2020 06:00;0;4;10,2;8,9;19;0;0,34;0
04-04-2020 07:00;0;2;18,1;11,4;29,5;0;0,5;0
04-04-2020 08:00;0;3;21,3;10,5;31,9;0;0,46;0
04-04-2020 09:00;0;5;13,2;4,3;17,5;0;0,28;0
04-04-2020 10:00;0;3;13;4,2;17,2;0;0,27;0
04-04-2020 11:00;0;3;10,5;2,5;13;0;0,22;0
04-04-2020 12:00;0;1;9;2,1;11;0;0,21;0
04-04-2020 13:00;0;0;8,4;2;10,4;0;0,21;0
04-04-2020 14:00;0;0;8,6;2;10,6;0;0,22;0
04-04-2020 15:00;0;0;9,2;2,3;11,5;0;0,22;0
04-04-2020 16:00;0;4;9,1;1,8;10,9;0;0,22;0
04-04-2020 17:00;0;2;9,7;1,9;11,7;0;0,22;0
04-04-2020 18:00;0;1;10,2;2,9;13,1;0;0,25;0
04-04-2020 19:00;0;0;8,9;4,1;13,1;0;0,25;0
04-04-2020 20:00;0;3;9,9;7;16,8;0;0,32;0
04-04-2020 21:00;0;3;10,5;4,9;15,3;0;0,29;0
04-04-2020 22:00;0;3;8,6;4,3;12,8;0;0,28;0
04-04-2020 23:00;0;4;8,1;4,6;12,8;0;0,28;0
04-04-2020 24:00;0;3;8,3;3,3;11,6;0;0,26;0
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
